,Tarih,dolar,petrol,Faiz,ortalama,tufe,altın,tahmin
638,2018-10-22,5.6689,69.17,24.0,-0.010634920634920636,25.24,222.67,5.737
639,2018-10-19,5.6425,69.12,24.0,0.2590909090909091,25.24,222.36,5.6689
640,2018-10-18,5.6425,68.65,24.0,0.07055764411027571,25.24,222.32,5.6425
641,2018-10-17,5.5835,69.75,24.0,0.07266233766233766,25.24,219.42,5.6425
642,2018-10-16,5.6855,71.92,24.0,-0.02920634920634921,25.24,223.76,5.5835
643,2018-10-15,5.7867,71.78,24.0,0.2564694564694565,25.24,227.84,5.6855
644,2018-10-12,5.8721,71.34,24.0,0.06399518140589569,25.24,229.94,5.7867
645,2018-10-11,5.9258,70.97,24.0,0.023737373737373738,25.24,234.06,5.8721
646,2018-10-10,6.076,73.17,24.0,-0.05114969135802469,25.24,233.45,5.9258
647,2018-10-09,6.1011,74.96,24.0,0.002372685185185186,25.24,233.48,6.076
648,2018-10-08,6.1106,74.29,24.0,-0.01818181818181817,25.24,233.75,6.1011
649,2018-10-05,6.1333,74.34,24.0,0.0015151515151515136,25.24,237.04,6.1106
650,2018-10-04,6.1627,74.33,24.0,0.15297619047619046,25.24,238.05,6.1333
651,2018-10-03,6.0458,76.41,24.0,0.15582972582972582,25.24,233.05,6.1627
652,2018-10-02,5.9846,75.23,24.0,0.0524465811965812,25.24,231.51,6.0458
653,2018-10-01,5.936,75.3,24.0,0.04365530303030303,25.24,226.95,5.9846
654,2018-09-28,6.056,73.25,24.0,0.10054840067340068,24.52,232.17,5.936
655,2018-09-27,6.008,72.12,24.0,0.05184904601571269,24.52,,6.056
656,2018-09-26,6.107,71.57,24.0,0.2242962962962963,24.52,238.57,6.008
657,2018-09-25,6.1618,72.28,24.0,0.13095152202295054,24.52,238.82,6.107
658,2018-09-24,6.1524,72.08,24.0,0.16464285714285715,24.52,236.79,6.1618
659,2018-09-21,6.2937,70.78,24.0,0.08309854497354496,24.52,242.65,6.1524
660,2018-09-20,6.196,70.8,24.0,0.04301697530864198,24.52,240.85,6.2937
661,2018-09-19,6.2493,71.12,24.0,0.05816874098124099,24.52,242.23,6.196
662,2018-09-18,6.3846,69.85,24.0,0.03931818181818182,24.52,246.37,6.2493
663,2018-09-17,6.3144,68.91,24.0,0.009143430099312466,24.52,243.98,6.3846
664,2018-09-14,6.1703,68.99,24.0,0.1197262094630516,24.52,236.81,6.3144
665,2018-09-13,6.0812,68.59,24.0,0.10969512836700336,24.52,235.28,6.1703
666,2018-09-12,6.342,70.37,17.75,0.1723099415204678,24.52,246.08,6.0812
667,2018-09-11,6.4301,69.25,17.75,0.05354587542087543,24.52,248.03,6.342
668,2018-09-10,6.4616,67.54,17.75,0.036850282485875685,24.52,248.35,6.4301
669,2018-09-07,6.397,67.75,17.75,0.022734559884559885,24.52,246.34,6.4616
670,2018-09-06,6.5827,67.77,17.75,0.04375,24.52,253.88,6.397
671,2018-09-05,6.6012,68.72,17.75,-0.02366975308641975,24.52,253.35,6.5827
672,2018-09-04,6.6711,69.87,17.75,0.07085665684624018,24.52,255.43,6.6012
673,2018-09-03,6.634,70.12,17.75,0.05082042076089696,24.52,256.22,6.6711
674,2018-08-31,6.538,69.8,17.75,0.06575018896447468,17.9,252.63,6.634
675,2018-08-30,6.6519,70.25,17.75,0.041933436576293726,17.9,256.53,6.538
676,2018-08-29,6.4752,69.51,17.75,0.040612126163596746,17.9,250.09,6.6519
677,2018-08-28,6.273,68.53,17.75,0.025775317578596267,17.9,242.24,6.4752
678,2018-08-27,6.1217,68.87,17.75,0.028153706518068217,17.9,239.43,6.273
679,2018-08-24,6.0068,68.72,17.75,0.11606028775146422,17.9,233.16,6.1217
680,2018-08-23,6.1247,67.83,17.75,0.0874179292929293,17.9,231.81,6.0068
681,2018-08-22,6.0512,67.86,17.75,0.06939327485380117,17.9,232.18,6.1247
682,2018-08-21,6.0757,67.35,17.75,0.08555687537394853,17.9,233.16,6.0512
683,2018-08-20,6.0808,66.43,17.75,0.02653550975773198,17.9,232.86,6.0757
684,2018-08-17,6.014,65.91,17.75,0.038840381933816295,17.9,229.3,6.0808
685,2018-08-16,5.827,65.46,17.75,-0.11038939428794506,17.9,220.09,6.014
686,2018-08-15,5.9905,65.01,17.75,0.07734956827273899,17.9,224.86,5.827
687,2018-08-14,6.3544,67.04,17.75,0.05986521952415987,17.9,245.1,5.9905
688,2018-08-13,6.8834,67.2,17.75,0.08027884317439578,17.9,264.13,6.3544
689,2018-08-10,6.4275,67.63,17.75,0.020202398369561062,17.9,250.31,6.8834
690,2018-08-09,5.5457,66.81,17.75,0.01825500541125541,17.9,216.27,6.4275
691,2018-08-08,5.28,66.94,17.75,0.025396825396825383,17.9,207.1,5.5457
692,2018-08-07,5.2443,69.17,17.75,0.03938045114607616,17.9,203.54,5.28
693,2018-08-06,5.3301,69.01,17.75,0.05639252645502645,17.9,207.33,5.2443
694,2018-08-03,5.0815,68.49,17.75,0.02082167832167831,17.9,198.24,5.3301
695,2018-08-02,5.066,68.96,17.75,0.03187240369058552,17.9,196.85,5.0815
696,2018-08-01,4.995,67.66,17.75,0.01786234876234876,17.9,195.68,5.066
697,2018-07-31,4.9142,68.76,17.75,-0.02166642616642618,15.85,193.73,4.995
698,2018-07-30,4.8823,70.13,17.75,0.22333333333333333,15.85,191.81,4.9142
699,2018-07-27,4.8529,68.69,17.75,-0.047543461829176105,15.85,190.88,4.8823
700,2018-07-26,4.8649,69.61,17.75,-0.005045695045695048,15.85,191.49,4.8529
701,2018-07-25,4.7728,69.3,17.75,0.08055555555555555,15.85,189.84,4.8649
702,2018-07-24,4.8861,68.52,17.75,0.1224805996472663,15.85,192.16,4.7728
703,2018-07-23,4.7395,67.89,17.75,0.2280922865013774,15.85,186.55,4.8861
704,2018-07-20,4.7927,70.46,17.75,0.1457689393939394,15.85,189.82,4.7395
705,2018-07-19,4.8066,69.46,17.75,0.005423280423280421,15.85,189.2,4.7927
706,2018-07-18,4.7952,68.76,17.75,0.30000000000000004,15.85,189.24,4.8066
707,2018-07-17,4.8065,68.08,17.75,-0.05000000000000001,15.85,189.53,4.7952
708,2018-07-16,4.8463,68.06,17.75,0.12069985569985567,15.85,193.43,4.8065
709,2018-07-13,4.8552,71.01,17.75,0.3426559068950373,15.85,193.8,4.8463
710,2018-07-12,4.8552,70.33,17.75,0.11793169793169793,15.85,194.68,4.8552
711,2018-07-11,4.8762,70.38,17.75,-0.01826690821256039,15.85,196.25,4.8552
712,2018-07-10,4.7077,74.11,17.75,0.03929971988795518,15.85,190.12,4.8762
713,2018-07-09,4.7338,73.85,17.75,0.11587752525252525,15.85,191.13,4.7077
714,2018-07-06,4.5704,73.8,17.75,-0.07500000000000001,15.85,184.65,4.7338
715,2018-07-05,4.5924,72.94,17.75,-0.1,15.85,185.57,4.5704
716,2018-07-04,4.6667,74.13,17.75,0.0625,15.85,188.59,4.5924
717,2018-07-03,4.6705,74.14,17.75,-0.035249759499759496,15.85,188.47,4.6667
718,2018-07-02,4.6161,73.94,17.75,-0.0159090909090909,15.85,184.39,4.6705
719,2018-06-29,4.5872,74.15,17.75,0.7000000000000001,15.39,184.87,4.6161
720,2018-06-28,4.5853,73.45,17.75,0.0834848484848485,15.39,184.02,4.5872
721,2018-06-27,4.6225,72.76,17.75,0.008250688705234162,15.39,186.02,4.5853
722,2018-06-26,4.6155,70.53,17.75,0.03879264984528144,15.39,186.99,4.6225
723,2018-06-25,4.681,68.08,17.75,0.14051566080977845,15.39,190.57,4.6155
724,2018-06-22,4.6773,68.58,17.75,0.031336088154269984,15.39,190.87,4.681
725,2018-06-21,4.7225,65.54,17.75,0.12487243867243865,15.39,192.64,4.6773
726,2018-06-20,4.7327,66.22,17.75,0.05764941077441078,15.39,193.2,4.7225
727,2018-06-19,4.7402,65.07,17.75,-0.0034722222222222285,15.39,194.22,4.7327
728,2018-06-18,4.7042,65.85,17.75,0.17502405002405,15.39,193.3,4.7402
729,2018-06-15,4.7301,65.06,17.75,0.0619047619047619,15.39,194.63,4.7042
730,2018-06-14,4.7259,66.89,17.75,0.008058314234784824,15.39,198.15,4.7301
731,2018-06-13,4.6453,66.64,17.75,-0.03499999999999999,15.39,194.88,4.7259
732,2018-06-12,4.5976,66.36,17.75,0.07787439613526569,15.39,191.37,4.6453
733,2018-06-11,4.524,66.1,17.75,0.10252711993888464,15.39,189.1,4.5976
734,2018-06-08,4.474,65.74,17.75,0.0712962962962963,15.39,186.82,4.524
735,2018-06-07,4.4844,65.95,17.75,-0.05659168956043956,15.39,187.32,4.474
736,2018-06-06,4.5554,64.73,8.0,-0.24147727272727276,15.39,190.05,4.4844
737,2018-06-05,4.5985,65.52,8.0,-0.26950289936401045,15.39,191.6,4.5554
738,2018-06-04,4.5921,64.75,8.0,0.05459656084656084,15.39,190.56,4.5985
739,2018-06-01,4.6508,65.81,8.0,0.0428240740740741,15.39,193.4,4.5921
740,2018-05-31,4.5245,67.04,8.0,0.056316738816738834,12.15,189.04,4.6508
741,2018-05-30,4.465,68.21,8.0,-0.06313504782254781,12.15,187.02,4.5245
742,2018-05-29,4.5488,66.73,8.0,0.0107,12.15,190.49,4.465
743,2018-05-28,4.5822,67.05,8.0,-0.022537878787878805,12.15,191.22,4.5488
744,2018-05-25,4.7081,67.88,8.0,-5.782312925169747e-05,12.15,196.95,4.5822
745,2018-05-24,4.7073,70.71,8.0,0.05614434022767355,12.15,198.8,4.7081
746,2018-05-23,4.5762,71.84,8.0,0.057974394374226974,12.15,189.31,4.7073
747,2018-05-22,4.6691,72.13,8.0,0.01609813797313796,12.15,194.04,4.5762
748,2018-05-21,4.5749,72.24,8.0,0.09418290043290044,12.15,190.47,4.6691
749,2018-05-18,4.4917,71.28,8.0,0.057969924812030074,12.15,186.65,4.5749
750,2018-05-17,4.4606,71.49,8.0,0.16027379053694846,12.15,185.22,4.4917
751,2018-05-16,4.4139,71.49,8.0,0.06315466169632837,12.15,183.36,4.4606
752,2018-05-15,4.445,71.31,8.0,0.033173185941043085,12.15,184.4,4.4139
753,2018-05-14,4.3674,70.96,8.0,0.17472222222222222,12.15,184.28,4.445
754,2018-05-11,4.3136,70.7,8.0,0.04551416947250282,12.15,182.76,4.3674
755,2018-05-10,4.2352,71.36,8.0,-0.06410256410256411,12.15,179.98,4.3136
756,2018-05-09,4.2876,71.14,8.0,-0.029294871794871793,12.15,181.0,4.2352
757,2018-05-08,4.3327,69.06,8.0,0.01329816017316018,12.15,183.49,4.2876
758,2018-05-07,4.2669,70.73,8.0,0.21533333333333327,12.15,180.36,4.3327
759,2018-05-04,4.226,69.72,8.0,-0.085,12.15,178.8,4.2669
760,2018-05-03,4.2131,68.43,8.0,0.08884860509860511,12.15,177.9,4.226
761,2018-05-02,4.1771,67.93,8.0,0.08146464646464646,12.15,175.44,4.2131
762,2018-05-01,4.103,67.25,8.0,0.061734693877551025,12.15,171.94,4.1771
763,2018-04-30,4.0617,68.57,8.0,0.03484848484848485,10.85,171.76,4.103
764,2018-04-27,4.0422,68.1,8.0,-0.009523809523809523,10.85,171.91,4.0617
765,2018-04-26,4.0664,68.19,8.0,0.12906901041666669,10.85,172.41,4.0422
766,2018-04-25,4.0809,68.05,8.0,0.11527777777777777,10.85,173.59,4.0664
767,2018-04-24,4.086,67.7,8.0,0.24,10.85,174.78,4.0809
768,2018-04-23,4.108,68.64,8.0,0.0,10.85,175.06,4.086
769,2018-04-20,4.0766,68.38,8.0,0.08977777777777778,10.85,174.99,4.108
770,2018-04-19,4.0403,68.29,8.0,0.265234375,10.85,174.85,4.0766
771,2018-04-18,4.0086,68.47,8.0,0.16458333333333333,10.85,174.09,4.0403
772,2018-04-17,4.0976,66.52,8.0,0.1625,10.85,177.46,4.0086
773,2018-04-16,4.0963,66.22,8.0,0.14212962962962966,10.85,177.3,4.0976
774,2018-04-13,4.0969,67.39,8.0,0.09494949494949494,10.85,177.22,4.0963
775,2018-04-12,4.1102,67.07,8.0,0.07808575169686281,10.85,176.63,4.0969
776,2018-04-11,4.136,66.82,8.0,-0.011981481481481482,10.85,180.15,4.1102
777,2018-04-10,4.1121,65.51,8.0,-0.05,10.85,177.35,4.136
778,2018-04-09,4.0737,63.42,8.0,-0.053634559884559896,10.85,175.0,4.1121
779,2018-04-06,4.0449,62.06,8.0,0.06518939393939394,10.85,173.37,4.0737
780,2018-04-05,4.0515,63.54,8.0,0.05945142602495543,10.85,172.61,4.0449
781,2018-04-04,3.9991,63.37,8.0,0.1,10.85,171.4,4.0515
782,2018-04-03,3.9887,63.51,8.0,-0.004055775142731665,10.85,170.97,3.9991
783,2018-04-02,3.9735,63.01,8.0,0.034166666666666665,10.85,170.96,3.9887
784,2018-03-30,3.9552,,8.0,-0.006929713804713807,10.23,,3.9735
785,2018-03-29,3.9422,64.94,8.0,-0.020110657133129047,10.23,168.06,3.9552
786,2018-03-28,4.0103,64.38,8.0,0.00890692640692641,10.23,170.92,3.9422
787,2018-03-27,3.9819,65.25,8.0,0.108,10.23,172.13,4.0103
788,2018-03-26,3.9657,65.55,8.0,0.31111111111111106,10.23,172.61,3.9819
789,2018-03-23,3.9824,65.88,8.0,0.15026643990929706,10.23,172.49,3.9657
790,2018-03-22,3.9343,64.3,8.0,0.0625,10.23,168.49,3.9824
791,2018-03-21,3.9085,65.17,8.0,0.0,10.23,167.46,3.9343
792,2018-03-20,3.9339,63.4,8.0,0.07862554112554113,10.23,165.48,3.9085
793,2018-03-19,3.9362,62.06,8.0,0.02791666666666668,10.23,166.48,3.9339
794,2018-03-16,3.9196,62.34,8.0,0.17777777777777778,10.23,165.46,3.9362
795,2018-03-15,3.8956,61.19,8.0,0.26666666666666666,10.23,164.62,3.9196
796,2018-03-14,3.8796,60.96,8.0,0.0,10.23,165.34,3.8956
797,2018-03-13,3.8733,60.71,8.0,-0.010609427609427608,10.23,165.75,3.8796
798,2018-03-12,3.8438,61.36,8.0,0.12515873015873016,10.23,163.54,3.8733
799,2018-03-09,3.8111,62.04,8.0,0.028125,10.23,162.17,3.8438
800,2018-03-08,3.8236,60.12,8.0,0.0,10.23,162.49,3.8111
801,2018-03-07,3.8027,61.15,8.0,0.0625,10.23,161.88,3.8236
802,2018-03-06,3.7942,62.6,8.0,0.10628571428571428,10.23,162.95,3.8027
803,2018-03-05,3.8084,62.57,8.0,0.4759259259259258,10.23,161.75,3.7942
804,2018-03-02,3.8071,61.25,8.0,0.0,10.23,161.88,3.8084
805,2018-03-01,3.8056,60.99,8.0,0.004761904761904782,10.23,161.24,3.8071
806,2018-02-28,3.7988,61.64,8.0,0.0,10.26,161.4,3.8056
807,2018-02-27,3.8155,63.01,8.0,0.05000000000000001,10.26,161.76,3.7988
808,2018-02-26,3.7864,63.91,8.0,0.31,10.26,161.89,3.8155
809,2018-02-23,3.7905,63.55,8.0,0.07500000000000001,10.26,161.9,3.7864
810,2018-02-22,3.7843,62.77,8.0,0.1505,10.26,162.06,3.7905
811,2018-02-21,3.7892,61.68,8.0,0.0625,10.26,161.35,3.7843
812,2018-02-20,3.7984,61.9,8.0,0.08674242424242425,10.26,162.21,3.7892
813,2018-02-19,3.7573,62.38,8.0,0.02500000000000001,10.26,162.84,3.7984
814,2018-02-16,3.7474,61.68,8.0,0.0,10.26,162.92,3.7573
815,2018-02-15,3.7644,61.34,8.0,0.16666666666666666,10.26,163.94,3.7474
816,2018-02-14,3.7824,60.6,8.0,0.0625,10.26,164.17,3.7644
817,2018-02-13,3.8106,59.19,8.0,0.0390625,10.26,162.81,3.7824
818,2018-02-12,3.7997,59.29,8.0,0.05896969696969698,10.26,161.52,3.8106
819,2018-02-09,3.8226,59.2,8.0,0.1018181818181818,10.26,161.66,3.7997
820,2018-02-08,3.8216,61.15,8.0,0.17604166666666665,10.26,162.33,3.8226
821,2018-02-07,3.8047,61.79,8.0,-0.05111111111111112,10.26,161.44,3.8216
822,2018-02-06,3.7695,63.39,8.0,0.14166666666666666,10.26,160.49,3.8047
823,2018-02-05,3.79,64.15,8.0,0.16583333333333336,10.26,163.27,3.7695
824,2018-02-02,3.7735,65.45,8.0,0.01818181818181817,10.26,161.59,3.79
825,2018-02-01,3.7315,65.8,8.0,0.0588095238095238,10.26,161.84,3.7735
826,2018-01-31,3.7555,64.73,8.0,0.0289,10.35,162.47,3.7315
827,2018-01-30,3.781,64.5,8.0,-0.1,10.35,162.63,3.7555
828,2018-01-29,3.7934,65.56,8.0,0.10638888888888888,10.35,162.9,3.781
829,2018-01-26,3.7547,66.14,8.0,0.015266754850088184,10.35,163.02,3.7934
830,2018-01-25,3.7525,65.51,8.0,0.2213257575757576,10.35,162.87,3.7547
831,2018-01-24,3.7384,65.61,8.0,0.2758021390374331,10.35,163.36,3.7525
832,2018-01-23,3.7673,64.47,8.0,0.012358276643990931,10.35,162.3,3.7384
833,2018-01-22,3.775,63.49,8.0,-0.07170454545454545,10.35,161.98,3.7673
834,2018-01-19,3.8065,63.37,8.0,0.38736111111111104,10.35,162.97,3.775
835,2018-01-18,3.7701,63.95,8.0,0.23402777777777775,10.35,160.61,3.8065
836,2018-01-17,3.8182,63.97,8.0,0.05888888888888887,10.35,162.92,3.7701
837,2018-01-16,3.798,63.73,8.0,0.07878787878787878,10.35,163.45,3.8182
838,2018-01-15,3.8007,64.73,8.0,0.16666666666666666,10.35,163.86,3.798
839,2018-01-12,3.7482,64.3,8.0,0.052000000000000005,10.35,160.97,3.8007
840,2018-01-11,3.7741,63.8,8.0,0.12583333333333332,10.35,160.52,3.7482
841,2018-01-10,3.7994,63.57,8.0,0.12428977272727272,10.35,160.95,3.7741
842,2018-01-09,3.7679,62.96,8.0,0.0008333333333333335,10.35,159.02,3.7994
843,2018-01-08,3.7443,61.73,8.0,0.4000000000000001,10.35,159.05,3.7679
844,2018-01-05,3.7367,61.44,8.0,0.08745833333333332,10.35,158.46,3.7443
845,2018-01-04,3.748,62.01,8.0,0.12247474747474747,10.35,160.06,3.7367
846,2018-01-03,3.7812,61.63,8.0,0.13196969696969696,10.35,159.66,3.748
847,2018-01-02,3.7667,60.37,8.0,0.010416666666666666,10.35,159.56,3.7812
848,2018-01-01,3.7875,60.24,8.0,0.2848484848484848,10.35,,3.7667
849,2017-12-29,3.79,60.42,8.0,0.01866666666666666,11.92,158.94,3.7875
850,2017-12-28,3.7749,59.84,8.0,0.030117807539682538,11.92,157.39,3.79
851,2017-12-27,3.8156,59.64,8.0,0.1722943722943723,11.92,158.02,3.7749
852,2017-12-26,3.812,59.97,8.0,0.1,11.92,157.19,3.8156
853,2017-12-25,3.8074,58.59,8.0,0.008333333333333333,11.92,156.03,3.812
854,2017-12-22,3.8157,58.47,8.0,0.0,11.92,156.1,3.8074
855,2017-12-21,3.8175,58.36,8.0,0.019191919191919187,11.92,155.53,3.8157
856,2017-12-20,3.8203,58.09,8.0,-0.12812500000000002,11.92,155.51,3.8175
857,2017-12-19,3.8336,57.46,8.0,0.17142857142857146,11.92,155.27,3.8203
858,2017-12-18,3.83,57.16,8.0,0.25,11.92,155.32,3.8336
859,2017-12-15,3.8617,57.3,8.0,0.14464285714285713,11.92,155.71,3.83
860,2017-12-14,3.8869,57.04,8.0,0.12205128205128205,11.92,156.57,3.8617
861,2017-12-13,3.8119,56.6,8.0,-0.124375,11.92,154.0,3.8869
862,2017-12-12,3.8479,57.14,8.0,0.01416666666666667,11.92,153.9,3.8119
863,2017-12-11,3.8367,57.99,8.0,0.04927865537240536,11.92,153.13,3.8479
864,2017-12-08,3.8388,57.36,8.0,0.07232323232323233,11.92,153.98,3.8367
865,2017-12-07,3.8631,56.69,8.0,0.2404955808080808,11.92,154.96,3.8388
866,2017-12-06,3.8506,55.96,8.0,0.1261664862914863,11.92,156.54,3.8631
867,2017-12-05,3.8444,57.62,8.0,-0.011805555555555557,11.92,156.48,3.8506
868,2017-12-04,3.8742,57.47,8.0,0.17008101851851853,11.92,159.06,3.8444
869,2017-12-01,3.9131,58.36,8.0,0.05357142857142857,11.92,161.12,3.8742
870,2017-11-30,3.919,57.4,8.0,-0.015969072814310908,12.98,160.51,3.9131
871,2017-11-29,3.9613,57.3,8.0,0.035256410256410256,12.98,162.64,3.919
872,2017-11-28,3.9645,57.99,8.0,0.015104166666666663,12.98,164.94,3.9613
873,2017-11-27,3.9062,58.11,8.0,-0.003535353535353537,12.98,162.59,3.9645
874,2017-11-24,3.9437,58.95,8.0,0.10111111111111112,12.98,163.34,3.9062
875,2017-11-23,3.9201,58.38,8.0,0.05357142857142857,12.98,162.5,3.9437
876,2017-11-22,3.9184,58.02,8.0,-0.003006021756021762,12.98,162.82,3.9201
877,2017-11-21,3.9566,56.83,8.0,-0.006330348943985307,12.98,163.07,3.9184
878,2017-11-20,3.9286,56.09,8.0,0.07408810325476993,12.98,161.15,3.9566
879,2017-11-17,3.8773,56.55,8.0,0.009285714285714286,12.98,161.37,3.9286
880,2017-11-16,3.8629,55.14,8.0,0.3,12.98,158.76,3.8773
881,2017-11-15,3.8811,55.33,8.0,0.0,12.98,159.56,3.8629
882,2017-11-14,3.886,55.7,8.0,0.24857142857142855,12.98,159.99,3.8811
883,2017-11-13,3.8706,56.76,8.0,0.0,12.98,159.09,3.886
884,2017-11-10,3.8636,56.74,8.0,0.06666666666666668,12.98,158.88,3.8706
885,2017-11-09,3.8647,57.17,8.0,-0.027777777777777776,12.98,159.98,3.8636
886,2017-11-08,3.8665,56.81,8.0,0.0,12.98,159.22,3.8647
887,2017-11-07,3.8844,57.2,8.0,-0.25,12.98,159.43,3.8665
888,2017-11-06,3.828,57.35,8.0,0.065,12.98,157.87,3.8844
889,2017-11-03,3.8864,55.64,8.0,-0.03333333333333333,12.98,158.67,3.828
890,2017-11-02,3.7975,54.54,8.0,-0.030113636363636363,12.98,156.03,3.8864
891,2017-11-01,3.813,54.3,8.0,0.0,12.98,156.5,3.7975
892,2017-10-31,3.792,54.38,8.0,0.0,11.9,155.07,3.813
893,2017-10-30,3.7798,54.15,8.0,0.0,11.9,155.25,3.792
894,2017-10-27,3.7885,53.9,8.0,0.0,11.9,155.09,3.7798
895,2017-10-26,3.8203,52.64,8.0,0.0,11.9,155.67,3.7885
896,2017-10-25,3.7668,52.18,8.0,0.3222222222222222,11.9,154.71,3.8203
897,2017-10-24,3.7414,52.47,8.0,0.0,11.9,153.53,3.7668
898,2017-10-23,3.7163,51.9,8.0,0.0,11.9,153.17,3.7414
899,2017-10-20,3.6714,51.47,8.0,0.0,11.9,151.18,3.7163
900,2017-10-19,3.6456,51.29,8.0,0.3090909090909091,11.9,151.37,3.6714
901,2017-10-18,3.6768,52.04,8.0,0.3090909090909091,11.9,151.5,3.6456
902,2017-10-17,3.6663,51.88,8.0,0.2833333333333334,11.9,151.48,3.6768
903,2017-10-16,3.6463,51.87,8.0,0.0,11.9,151.79,3.6663
904,2017-10-13,3.6349,51.45,8.0,0.06,11.9,152.49,3.6463
905,2017-10-12,3.654,50.6,8.0,0.13910984848484848,11.9,152.18,3.6349
906,2017-10-11,3.6484,51.3,8.0,0.02612689393939394,11.9,151.42,3.654
907,2017-10-10,3.7114,50.92,8.0,0.04444444444444445,11.9,153.63,3.6484
908,2017-10-09,3.7011,49.58,8.0,-0.13999999999999996,11.9,152.83,3.7114
909,2017-10-06,3.6149,49.29,8.0,0.08666666666666664,11.9,148.3,3.7011
910,2017-10-05,3.5836,50.79,8.0,0.11111111111111112,11.9,146.1,3.6149
911,2017-10-04,3.5723,49.98,8.0,0.20000000000000004,11.9,146.46,3.5836
912,2017-10-03,3.5718,50.42,8.0,-0.03125,11.9,145.99,3.5723
913,2017-10-02,3.5635,50.58,8.0,0.15000000000000002,11.9,145.8,3.5718
914,2017-09-29,3.5637,51.67,8.0,-0.2025,11.2,146.59,3.5635
915,2017-09-28,3.5603,51.56,8.0,0.0006944444444444465,11.2,147.3,3.5637
916,2017-09-27,3.5774,52.14,8.0,0.059523809523809534,11.2,147.4,3.5603
917,2017-09-26,3.5424,51.88,8.0,-0.015625,11.2,147.23,3.5774
918,2017-09-25,3.5494,52.22,8.0,0.1875,11.2,149.49,3.5424
919,2017-09-22,3.4962,50.66,8.0,0.0,11.2,145.83,3.5494
920,2017-09-21,3.5023,50.55,8.0,0.46875,11.2,145.58,3.4962
921,2017-09-20,3.503,50.41,8.0,0.325,11.2,146.69,3.5023
922,2017-09-19,3.4887,49.48,8.0,0.06833333333333333,11.2,147.03,3.503
923,2017-09-18,3.4894,49.91,8.0,0.0887310606060606,11.2,146.76,3.4887
924,2017-09-15,3.4376,49.89,8.0,-0.0344047619047619,11.2,145.85,3.4894
925,2017-09-14,3.4331,49.89,8.0,0.0875,11.2,146.83,3.4376
926,2017-09-13,3.4579,49.3,8.0,0.116,11.2,147.2,3.4331
927,2017-09-12,3.4331,48.23,8.0,0.13888888888888887,11.2,147.08,3.4579
928,2017-09-11,3.406,48.07,8.0,0.12571924603174606,11.2,145.39,3.4331
929,2017-09-08,3.4117,47.48,8.0,-0.0034722222222222225,11.2,147.72,3.406
930,2017-09-07,3.4045,49.09,8.0,0.01589679260133806,11.2,147.73,3.4117
931,2017-09-06,3.4257,49.16,8.0,-0.13553030303030306,11.2,147.05,3.4045
932,2017-09-05,3.4375,48.66,8.0,-0.1,11.2,148.13,3.4257
933,2017-09-04,3.4348,47.41,8.0,0.0,11.2,147.28,3.4375
934,2017-09-01,3.4284,47.29,8.0,0.125,11.2,146.05,3.4348
935,2017-08-31,3.4527,47.23,8.0,0.475,10.68,146.69,3.4284
936,2017-08-30,3.4517,45.96,8.0,1.3877787807814454e-17,10.68,145.36,3.4527
937,2017-08-29,3.4465,46.44,8.0,0.06190476190476193,10.68,145.11,3.4517
938,2017-08-28,3.4441,46.57,8.0,0.3408333333333333,10.68,145.34,3.4465
939,2017-08-25,3.4389,47.87,8.0,-0.024999999999999998,10.68,142.75,3.4441
940,2017-08-24,3.4838,47.43,8.0,0.0,10.68,144.09,3.4389
941,2017-08-23,3.4787,48.41,8.0,0.17222222222222222,10.68,144.51,3.4838
942,2017-08-22,3.4944,47.64,8.0,0.1074074074074074,10.68,144.39,3.4787
943,2017-08-21,3.497,47.37,8.0,0.06666666666666668,10.68,145.13,3.4944
944,2017-08-18,3.5185,48.51,8.0,0.18,10.68,145.31,3.497
945,2017-08-17,3.5254,47.09,8.0,-0.025,10.68,146.08,3.5185
946,2017-08-16,3.5156,46.78,8.0,-0.096875,10.68,145.12,3.5254
947,2017-08-15,3.5352,47.55,8.0,-0.03642676767676768,10.68,144.66,3.5156
948,2017-08-14,3.5257,47.59,8.0,0.255,10.68,145.33,3.5352
949,2017-08-11,3.5369,48.82,8.0,-0.25,10.68,146.59,3.5257
950,2017-08-10,3.5418,48.59,8.0,0.13125,10.68,146.55,3.5369
951,2017-08-09,3.5376,49.56,8.0,0.08,10.68,145.37,3.5418
952,2017-08-08,3.5338,49.17,8.0,0.0,10.68,143.21,3.5376
953,2017-08-07,3.5291,49.39,8.0,0.07708333333333332,10.68,142.76,3.5338
954,2017-08-04,3.5279,49.58,8.0,0.05833333333333333,10.68,142.76,3.5291
955,2017-08-03,3.5396,49.03,8.0,0.008080808080808077,10.68,144.39,3.5279
956,2017-08-02,3.5305,49.59,8.0,-0.0298951048951049,10.68,144.05,3.5396
957,2017-08-01,3.5271,49.16,8.0,-0.2816666666666667,10.68,143.79,3.5305
958,2017-07-31,3.5193,50.17,8.0,-0.3,9.79,143.55,3.5271
959,2017-07-28,3.5279,49.71,8.0,0.10666666666666667,9.79,143.96,3.5193
960,2017-07-27,3.5363,49.04,8.0,0.4041666666666667,9.79,143.19,3.5279
961,2017-07-26,3.5385,48.75,8.0,0.01805555555555556,9.79,143.28,3.5363
962,2017-07-25,3.5724,47.89,8.0,0.03333333333333333,9.79,143.39,3.5385
